Airline,Origin,Destination,Delay
AA,CLT,MIA,10.59
AA,DFW,FLL,10.54
AA,CLT,SEA,10.53
AA,DFW,PIT,10.53
AA,DFW,LAS,10.52
AA,ORF,ORD,10.48
AA,MCO,DCA,10.47
AA,DFW,MKE,10.46
AA,DEN,ORD,10.46
AA,SFO,JFK,10.45
AA,DFW,SAT,10.44
AA,DFW,ONT,10.43
AA,DEN,DFW,10.41
AA,COS,DFW,10.41
AA,DFW,SAN,10.36
AA,IAH,LAX,10.34
AA,DFW,OAK,10.33
AA,GSP,DFW,10.33
AA,MIA,ATL,10.33
AA,CMH,PHL,10.31
AA,MIA,SJU,10.28
AA,DFW,ATL,10.28
AA,DFW,ELP,10.26
AA,SFO,DFW,10.22
AA,MIA,BOS,10.22
AA,DFW,TUS,10.22
AA,DFW,ABQ,10.22
AA,DFW,MTJ,10.22
AA,DFW,OKC,10.21
AA,GRR,DFW,10.21
AA,DFW,RIC,10.2
AA,MIA,LGA,10.17
AA,RDU,DFW,10.13
AA,ORD,LGA,10.13
AA,DFW,DTW,10.08
AA,DFW,BWI,10.04
AA,CLT,ORD,10.01
AA,CLT,SLC,9.93
AA,MIA,MCO,9.93
AA,EGE,LGA,9.92
AA,RNO,ORD,9.91
AA,DFW,AUS,9.86
AA,DFW,MCI,9.85
AA,DFW,SJC,9.84
AA,DFW,SJU,9.83
AA,LAS,MIA,9.81
AA,DFW,STL,9.8
AA,DFW,RDU,9.78
AA,SLC,ORD,9.77
AA,DFW,HDN,9.77
AA,ORD,BOS,9.74
AA,MCO,MIA,9.74
AA,MCO,DFW,9.69
AA,MEM,DFW,9.67
AA,DFW,IAD,9.66
AA,DFW,DAY,9.65
AA,MIA,CLT,9.64
AA,MIA,ORD,9.63
AA,BNA,DFW,9.62
AA,AUS,PHL,9.62
AA,PHL,MEM,9.61
AA,PBI,ORD,9.54
AA,ELP,ORD,9.5
AA,CLT,LAS,9.49
AA,CLT,PDX,9.37
AA,JFK,MCO,9.34
AA,MIA,DTW,9.34
AA,DFW,PSP,9.28
AA,PHL,BOS,9.27
AA,DFW,RSW,9.24
AA,DFW,LGA,9.16
AA,BZN,DFW,9.15
AA,DTW,PHL,9.14
AA,DFW,BNA,9.13
AA,RDU,MIA,9.1
AA,CLT,BOS,9.1
AA,ORD,MCO,9.08
AA,PHL,LAS,9.07
AA,BUF,DFW,9.06
AA,LAS,JFK,9.02
AA,MSP,ORD,9
AA,DFW,BDL,8.94
AA,SJU,PHL,8.93
AA,MSY,DFW,8.9
AA,CLT,MCO,8.89
AA,JFK,SFO,8.85
AA,IND,DFW,8.85
AA,ELP,DFW,8.84
AA,LAX,HNL,8.84
AA,IAH,ORD,8.81
AA,LAS,LAX,8.81
AA,CLE,DFW,8.8
AA,MCO,ORD,8.78
AA,LAX,STL,8.78
AA,LAX,CMH,8.75
AA,MIA,BWI,8.73
AA,STL,DFW,8.69
AA,SAV,DFW,8.69
AA,LIH,LAX,8.66
AA,DFW,CLT,8.66
AA,ORD,PHL,8.63
AA,MCO,PHL,8.57
AA,SFO,MIA,8.57
AA,DFW,PBI,8.57
AA,MIA,STX,8.56
AA,DCA,LGA,8.56
AA,FAT,DFW,8.52
AA,DFW,GEG,8.51
AA,LAX,IND,8.5
AA,LAS,DCA,8.5
AA,DTW,ORD,8.5
AA,MIA,TPA,8.49
AA,IAD,MIA,8.46
AA,PNS,DFW,8.44
AA,MIA,RDU,8.35
AA,ORD,AUS,8.32
AA,ORD,DTW,8.31
AA,RIC,DFW,8.3
AA,MTJ,ORD,8.3
AA,ORD,DCA,8.3
AA,DFW,LAX,8.26
AA,ORD,PSP,8.24
AA,SAT,ORD,8.22
AA,MCO,JFK,8.19
AA,CLT,LGA,8.18
AA,PHX,PDX,8.16
AA,OMA,DFW,8.13
AA,LAX,SAT,8.12
AA,MCO,LAX,8.1
AA,PHL,STT,8.09
AA,MIA,LAX,8.09
AA,ABQ,PHX,8.06
AA,SEA,DFW,8.05
AA,TUS,JFK,8.05
AA,MIA,STT,8.03
AA,JFK,BOS,8.01
AA,LAX,SDF,8.01
AA,MIA,PHX,7.99
AA,DFW,DCA,7.98
AA,TPA,PHL,7.97
AA,PHL,MIA,7.97
AA,DEN,MIA,7.95
AA,RDU,LAX,7.94
AA,DFW,MSP,7.94
AA,PHL,MCO,7.92
AA,PHL,CLE,7.89
AA,MFE,DFW,7.88
AA,EWR,PHX,7.87
AA,MIA,SAN,7.87
AA,ORD,PHX,7.85
AA,KOA,LAX,7.82
AA,PDX,CLT,7.81
AA,ORD,FLL,7.8
AA,JFK,PIT,7.8
AA,ICT,DFW,7.76
AA,SFO,ORD,7.76
AA,BOS,PHL,7.75
AA,CMH,DFW,7.72
AA,ATL,DFW,7.71
AA,MIA,DCA,7.7
AA,IAD,CLT,7.69
AA,PHX,SEA,7.67
AA,PHX,JFK,7.65
AA,EWR,MIA,7.64
AA,LGA,RDU,7.63
AA,DTW,DFW,7.63
AA,PHL,PIT,7.63
AA,PHL,DTW,7.63
AA,PSP,DFW,7.61
AA,LAX,MIA,7.61
AA,CLT,STL,7.6
AA,CLT,SAN,7.59
AA,CLT,DFW,7.48
AA,LAX,PHX,7.47
AA,DEN,PHX,7.43
AA,LAX,LIH,7.43
AA,AUS,ORD,7.42
AA,IAH,PHL,7.41
AA,TPA,DFW,7.39
AA,SFO,PHX,7.38
AA,DFW,BOI,7.38
AA,MCO,CLT,7.36
AA,CHS,DFW,7.32
AA,MKE,DFW,7.3
AA,CLT,SYR,7.28
AA,TPA,MIA,7.28
AA,SAT,DFW,7.27
AA,MSY,ORD,7.26
AA,LAX,LAS,7.26
AA,TYS,DFW,7.23
AA,SYR,ORD,7.23
AA,ORD,PBI,7.21
AA,PHX,HNL,7.19
AA,KOA,DFW,7.17
AA,CLT,PHL,7.17
AA,PHL,DFW,7.16
AA,CLT,RIC,7.12
AA,JFK,DFW,7.1
AA,CLT,PBI,7.1
AA,CLT,BWI,7.08
AA,LAX,OGG,7.08
AA,PHL,TPA,7.06
AA,DAY,DFW,7.04
AA,CLT,PVD,7.02
AA,STL,MIA,7.01
AA,CLT,SAV,7.01
AA,PHL,FLL,6.99
AA,LAX,MCI,6.95
AA,FLL,DFW,6.94
AA,BOS,LGA,6.87
AA,CLT,IAH,6.86
AA,PHL,BTV,6.85
AA,ORF,DFW,6.83
AA,LAS,DFW,6.82
AA,CLT,BDL,6.77
AA,BUF,MIA,6.76
AA,CAE,DFW,6.75
AA,BOS,JFK,6.74
AA,CLT,PHX,6.73
AA,CLT,FLL,6.71
AA,ORD,RSW,6.69
AA,CLT,TPA,6.66
AA,MCO,PHX,6.64
AA,ORD,MTJ,6.6
AA,LAS,ORD,6.59
AA,ATL,MIA,6.58
AA,CLE,PHL,6.58
AA,CLT,DEN,6.56
AA,PHL,ORD,6.55
AA,LAX,ANC,6.53
AA,LAX,DFW,6.53
AA,SEA,ORD,6.47
AA,PHX,BOS,6.47
AA,BWI,MIA,6.47
AA,LAX,RDU,6.44
AA,LGA,DCA,6.44
AA,CLT,SAT,6.4
AA,IAD,LAX,6.39
AA,PHL,BDL,6.38
AA,PHX,DFW,6.37
AA,DFW,SBA,6.36
AA,RNO,DFW,6.32
AA,DCA,PHX,6.32
AA,STT,CLT,6.3
AA,ABQ,DFW,6.29
AA,SAN,ORD,6.29
AA,BTV,PHL,6.27
AA,LGA,BOS,6.26
AA,TUL,DFW,6.26
AA,CRP,DFW,6.25
AA,PHX,DEN,6.22
AA,SAV,CLT,6.22
AA,BOS,PHX,6.21
AA,PHX,MCO,6.21
AA,GEG,DFW,6.2
AA,TPA,ORD,6.17
AA,CLT,TUS,6.15
AA,ORD,SNA,6.14
AA,CLT,AUS,6.13
AA,PHL,LAX,6.12
AA,SMF,DFW,6.09
AA,PHX,OGG,6.09
AA,BDL,ORD,6.09
AA,OKC,DFW,6.09
AA,ORD,CLT,6.07
AA,RSW,DFW,6.03
AA,DCA,MSY,6.03
AA,PHL,PHX,6.02
AA,CLT,BNA,6.02
AA,AUS,PHX,6.01
AA,CLT,MSP,6.01
AA,PHL,BNA,5.98
AA,AUS,DFW,5.97
AA,MSP,PHX,5.92
AA,CLT,BUF,5.92
AA,SLC,MIA,5.91
AA,SAN,DFW,5.9
AA,PHL,CHS,5.89
AA,PDX,PHX,5.88
AA,ANC,LAX,5.88
AA,CLT,DCA,5.88
AA,PIT,DFW,5.85
AA,DCA,BOS,5.84
AA,SEA,LAX,5.84
AA,CLT,RDU,5.84
AA,CLT,SRQ,5.83
AA,CMH,PHX,5.81
AA,ORD,CMH,5.79
AA,MCI,DFW,5.79
AA,LGA,MSP,5.77
AA,CLT,OMA,5.76
AA,BOS,ORD,5.76
AA,DCA,TPA,5.74
AA,CLT,PWM,5.72
AA,LAX,PHL,5.69
AA,ATL,ORD,5.69
AA,TUS,CLT,5.68
AA,PDX,ORD,5.68
AA,MIA,DEN,5.64
AA,DFW,SNA,5.64
AA,PHL,ATL,5.62
AA,PHL,RDU,5.57
AA,FLL,ORD,5.57
AA,PHL,SAT,5.56
AA,TUS,DFW,5.56
AA,CLT,MSY,5.55
AA,CLT,JAX,5.55
AA,BNA,MIA,5.53
AA,RSW,PHL,5.52
AA,LAX,CLT,5.44
AA,BWI,ORD,5.43
AA,SLC,DFW,5.41
AA,LAX,ORD,5.37
AA,BNA,ORD,5.36
AA,PIT,LGA,5.32
AA,DCA,DFW,5.32
AA,PSP,ORD,5.32
AA,DEN,LAX,5.31
AA,DCA,PHL,5.3
AA,EWR,DFW,5.3
AA,DCA,ORD,5.29
AA,TUS,ORD,5.29
AA,PHX,LAX,5.29
AA,PHX,TPA,5.29
AA,RSW,ORD,5.28
AA,MSP,DFW,5.28
AA,CLT,PIT,5.28
AA,PHL,PVD,5.26
AA,CLT,IAD,5.25
AA,PHX,OKC,5.25
AA,JFK,DCA,5.24
AA,PHX,ORD,5.24
AA,RDU,CLT,5.22
AA,SJU,ORD,5.21
AA,CLT,MEM,5.21
AA,PHL,PBI,5.21
AA,PWM,DCA,5.21
AA,RDU,PHL,5.18
AA,HNL,DFW,5.17
AA,CLT,CMH,5.17
AA,JFK,PHX,5.16
AA,PHX,LAS,5.15
AA,CLT,LAX,5.14
AA,CLT,RSW,5.14
AA,LAX,ATL,5.14
AA,PHL,CLT,5.12
AA,SJC,CLT,5.1
AA,CLT,ALB,5.1
AA,LAX,SEA,5.03
AA,LGA,ORD,5.02
AA,CLT,CHS,5.01
AA,LAX,MCO,4.99
AA,ATL,PHX,4.99
AA,DFW,CRP,4.99
AA,PHX,FAT,4.98
AA,SAN,JFK,4.95
AA,CLT,ORF,4.94
AA,BDL,DFW,4.93
AA,PHX,BUR,4.92
AA,LAX,JFK,4.91
AA,PHX,LIH,4.91
AA,PHL,MSP,4.9
AA,PHX,SMF,4.88
AA,SJU,JFK,4.86
AA,PHL,RSW,4.85
AA,EWR,CLT,4.83
AA,ATL,PHL,4.81
AA,LAX,SMF,4.77
AA,JFK,CLT,4.77
AA,SEA,PHX,4.75
AA,JFK,MIA,4.74
AA,CLT,IND,4.72
AA,PHL,MHT,4.72
AA,DFW,HOU,4.7
AA,DCA,MCO,4.69
AA,AUS,MIA,4.69
AA,FLL,PHL,4.68
AA,SEA,PHL,4.65
AA,STL,ORD,4.64
AA,IND,ORD,4.64
AA,MKE,CLT,4.6
AA,SAN,PHX,4.6
AA,CMH,LGA,4.59
AA,SJU,MIA,4.59
AA,DEN,CLT,4.57
AA,LAX,DEN,4.56
AA,SAT,PHX,4.56
AA,PHX,ONT,4.55
AA,MIA,MCI,4.54
AA,STL,PHX,4.53
AA,DEN,JFK,4.49
AA,BNA,PHL,4.45
AA,GRR,CLT,4.45
AA,SRQ,CLT,4.42
AA,STL,LAX,4.42
AA,SEA,MIA,4.41
AA,PHL,STL,4.39
AA,CLT,ROC,4.39
AA,PDX,DFW,4.38
AA,PHL,AUS,4.37
AA,SBA,DFW,4.34
AA,IND,PHX,4.34
AA,PHL,IAH,4.33
AA,CLT,ATL,4.32
AA,SDF,CLT,4.26
AA,CLT,DTW,4.25
AA,LAS,PHL,4.25
AA,LAS,PHX,4.25
AA,PHX,MEM,4.23
AA,PHX,SAN,4.22
AA,SNA,DFW,4.19
AA,CLT,MYR,4.19
AA,AUS,JFK,4.18
AA,PHL,JAX,4.17
AA,LAX,KOA,4.07
AA,LAX,AUS,4.07
AA,SJC,DFW,4.05
AA,SJC,ORD,4.04
AA,CLT,ILM,4.03
AA,DCA,MIA,4.03
AA,PHL,PWM,4.02
AA,FLL,CLT,4.01
AA,ATL,LAX,3.98
AA,IAH,CLT,3.95
AA,BOI,DFW,3.95
AA,CMH,CLT,3.95
AA,PIT,PHL,3.92
AA,PHX,MSP,3.9
AA,PBI,PHL,3.88
AA,PHL,DCA,3.82
AA,DEN,PHL,3.79
AA,TPA,CLT,3.79
AA,SNA,PHX,3.75
AA,ONT,DFW,3.74
AA,ATL,DCA,3.72
AA,BOS,CLT,3.71
AA,SNA,ORD,3.7
AA,CLT,STX,3.68
AA,TPA,PHX,3.68
AA,CLT,SDF,3.66
AA,PHX,PHL,3.65
AA,AUS,CLT,3.63
AA,STT,PHL,3.62
AA,PHX,SLC,3.6
AA,PHX,GEG,3.59
AA,PHL,MCI,3.55
AA,LGA,DFW,3.53
AA,BOS,MIA,3.53
AA,SLC,PHX,3.51
AA,SMF,PHX,3.51
AA,IND,CLT,3.5
AA,PHX,MKE,3.46
AA,PHX,MIA,3.46
AA,BNA,LAX,3.45
AA,IND,PHL,3.43
AA,ABQ,ORD,3.43
AA,PBI,DFW,3.41
AA,PHX,IAH,3.41
AA,MIA,EGE,3.39
AA,PHX,KOA,3.38
AA,CLT,SJU,3.35
AA,PHX,BWI,3.35
AA,LAX,BNA,3.34
AA,MSY,PHL,3.32
AA,LAX,MSP,3.3
AA,CLT,MCI,3.3
AA,MEM,CLT,3.26
AA,PHX,DTW,3.22
AA,DTW,MIA,3.22
AA,MSP,MIA,3.2
AA,ORD,SJU,3.18
AA,PHX,RNO,3.18
AA,LAS,CLT,3.18
AA,LAX,BOS,3.16
AA,DCA,LAX,3.15
AA,CHS,CLT,3.15
AA,AMA,DFW,3.14
AA,STT,MIA,3.13
AA,PHX,SNA,3.05
AA,MSP,PHL,2.98
AA,LGA,MIA,2.94
AA,STL,CLT,2.94
AA,PHX,OAK,2.93
AA,SMF,ORD,2.92
AA,PHL,MSY,2.91
AA,DCA,ATL,2.91
AA,PHX,DCA,2.89
AA,BOS,DFW,2.87
AA,DCA,JAX,2.87
AA,LGA,CLT,2.85
AA,BWI,CLT,2.85
AA,PWM,PHL,2.83
AA,TUL,MIA,2.82
AA,BOS,DCA,2.82
AA,PHL,IND,2.79
AA,LAX,BDL,2.73
AA,PIT,ORD,2.72
AA,SFO,PHL,2.71
AA,SMF,CLT,2.71
AA,CLT,MDT,2.68
AA,PHX,STL,2.63
AA,LAX,IAD,2.63
AA,CLT,CLE,2.61
AA,SFO,CLT,2.61
AA,FLL,DCA,2.6
AA,BOS,IAH,2.6
AA,MCI,ORD,2.56
AA,HOU,DFW,2.55
AA,HNL,LAX,2.55
AA,PHX,PSP,2.51
AA,BWI,PHX,2.5
AA,MSY,MIA,2.48
AA,MSY,CLT,2.47
AA,MSP,CLT,2.41
AA,PHX,SAT,2.36
AA,AUS,LAX,2.36
AA,STL,PHL,2.36
AA,MHT,PHL,2.33
AA,SAT,CLT,2.31
AA,BNA,CLT,2.3
AA,SAN,CLT,2.3
AA,DCA,CLT,2.23
AA,BUF,CLT,2.22
AA,LAX,MSY,2.17
AA,RIC,CLT,2.16
AA,PHX,SJC,2.15
AA,PBI,DCA,2.13
AA,JAX,ORD,2.13
AA,MKE,PHX,2.07
AA,MLB,CLT,2.07
AA,TPA,DCA,2.07
AA,SAN,MIA,2.06
AA,CLT,GRR,2.04
AA,JAX,CLT,2.01
AA,OKC,PHX,2.01
AA,OGG,LAX,1.99
AA,IND,LAX,1.99
AA,DTW,PHX,1.99
AA,ATL,CLT,1.98
AA,SEA,JFK,1.97
AA,TUS,PHX,1.92
AA,BDL,DCA,1.9
AA,PHX,ATL,1.89
AA,IAH,PHX,1.88
AA,DCA,PBI,1.86
AA,CLT,MHT,1.86
AA,ILM,CLT,1.82
AA,PBI,CLT,1.8
AA,PHX,BOI,1.75
AA,DCA,FLL,1.75
AA,LGA,PHL,1.71
AA,PHX,MCI,1.71
AA,OGG,DFW,1.69
AA,DTW,CLT,1.65
AA,BOI,PHX,1.63
AA,PHL,CMH,1.6
AA,FAT,PHX,1.58
AA,RNO,PHX,1.52
AA,GSO,DFW,1.5
AA,SJU,CLT,1.35
AA,JAX,MIA,1.33
AA,SLC,CLT,1.32
AA,SAT,PHL,1.25
AA,TUL,CLT,1.24
AA,HNL,PHX,1.2
AA,PHX,CLT,1.17
AA,SJC,PHX,1.15
AA,LAX,DCA,1.13
AA,ORF,CLT,1.13
AA,PVD,PHL,1.06
AA,MSY,DCA,0.96
AA,PHX,AUS,0.9
AA,PHX,IND,0.87
AA,SYR,CLT,0.82
AA,SAT,LAX,0.77
AA,MCI,PHL,0.74
AA,BOS,LAX,0.68
AA,PIT,CLT,0.67
AA,PIT,PHX,0.62
AA,DSM,PHX,0.6
AA,BDL,CLT,0.56
AA,SAT,MIA,0.52
AA,RSW,CLT,0.5
AA,LAX,TUS,0.48
AA,PHX,PIT,0.47
AA,CLT,GSO,0.41
AA,CMH,LAX,0.28
AA,SAN,PHL,0.24
AA,DFW,MYR,0.23
AA,DFW,BHM,0.2
AA,SEA,CLT,0.17
AA,MSY,LAX,0.17
AA,TUL,ORD,0.12
AA,JFK,LAX,-0.09
AA,STX,CLT,-0.11
AA,MEM,PHX,-0.15
AA,PIT,LAX,-0.2
AA,MCI,CLT,-0.2
AA,GEG,PHX,-0.2
AA,PHX,ABQ,-0.2
AA,ROC,CLT,-0.2
AA,BDL,PHL,-0.21
AA,PVD,MIA,-0.23
AA,TUS,LAX,-0.29
AA,CLT,OKC,-0.31
AA,SLC,PHL,-0.32
AA,MCI,PHX,-0.33
AA,PHX,CMH,-0.39
AA,OAK,PHX,-0.39
AA,DCA,BNA,-0.4
AA,SMF,LAX,-0.46
AA,MSP,LAX,-0.48
AA,MDT,CLT,-0.5
AA,BUF,PHL,-0.53
AA,PHX,DSM,-0.54
AA,XNA,ORD,-0.58
AA,BDL,LAX,-0.66
AA,PHX,OMA,-0.72
AA,OGG,PHX,-0.86
AA,PVD,CLT,-0.99
AA,LGA,MCO,-1
AA,JFK,PHL,-1
AA,BOS,MSP,-1
AA,ILM,PHL,-1.06
AA,PWM,CLT,-1.08
AA,OMA,CLT,-1.12
AA,PHX,TUS,-1.25
AA,GSO,CLT,-1.28
AA,STX,MIA,-1.28
AA,BUR,PHX,-1.33
AA,ONT,PHX,-1.41
AA,DCA,LAS,-1.43
AA,ALB,CLT,-1.73
AA,MYR,CLT,-1.87
AA,PNS,CLT,-1.99
AA,RSW,DCA,-2.05
AA,CLT,PNS,-2.05
AA,MEM,PHL,-2.08
AA,JAC,LGA,-2.11
AA,SJU,DFW,-2.12
AA,DCA,RSW,-2.14
AA,JAX,PHL,-2.16
AA,MCI,LAX,-2.17
AA,LGA,BNA,-2.2
AA,DAB,CLT,-2.23
AA,LGA,PIT,-2.32
AA,ORD,CLE,-2.4
AA,CLE,CLT,-2.52
AA,OMA,LAX,-2.52
AA,OMA,PHX,-2.61
AA,BDL,MIA,-2.72
AA,RDU,DCA,-2.77
AA,MSP,BOS,-2.8
AA,MCI,MIA,-2.8
AA,PHX,RDU,-2.95
AA,LAX,OMA,-2.95
AA,LIH,PHX,-3.24
AA,PHX,SBA,-3.34
AA,LGA,JAC,-3.63
AA,PHX,JAC,-3.71
AA,IAH,BOS,-4.4
AA,MHT,CLT,-4.84
AA,CLT,MTJ,-5.33
AA,SAT,JFK,-5.36
AA,JAC,PHX,-5.36
AA,ORF,MIA,-5.79
AA,CHS,PHL,-6.18
AA,CLE,ORD,-6.2
AA,CLT,DAB,-6.23
AA,CLT,MKE,-6.6
AA,RIC,PHL,-6.8
AA,KOA,PHX,-6.96
AA,PIT,JFK,-7
AA,SBA,PHX,-7.07
AA,HNL,ORD,-7.24
AA,PHX,GRR,-7.27
AA,LAX,MSN,-7.3
AA,GRR,PHX,-9.14
AA,MCI,DCA,-9.6
AA,PHL,ILM,-9.66
AA,DFW,MSN,-10.4
AA,JAX,DCA,-10.51
AA,DCA,PWM,-10.78
AA,BNA,DCA,-11.2
AA,PHL,MKE,-12.4
AA,JFK,ATL,-13
AA,ATL,JFK,-13.58
AA,MSN,LAX,-14.1
AA,MTJ,CLT,-14.43
AA,MKE,PHL,-15.8
AA,SJC,GSP,-15.8
AA,MSN,DFW,-16.1
AA,PVD,DCA,-17.2
AA,GSP,ORD,-19.8
AA,PHL,JFK,-20
AA,BHM,DFW,-22.9
AA,MSP,JFK,-23.35
AA,SJC,BHM,-24.6
AA,DCA,BTV,0
AA,OKC,SJC,0
AA,BTV,DCA,0
