Index,business_id,cool,date,funny,review_id,stars,useful,user_id,fear_score,happy_score,sad_score,anger_score,neutral_score,surprise_score,disgust_score,fear_normalized,happy_normalized,sad_normalized,anger_normalized,neutral_normalized,surprise_normalized,disgust_normalized,text,review_length
90811,-wabMTvmllPuVDN0hXa1LA,0,2017-07-30 00:11:00,0,dEXBqYjMw44sfAq9fU32hw,5,0,HScnoJ4NlKNRzm47aOGCRA,0.0722004393453,0.3606324579084999,0.029609265787499988,0.027465934046499992,0.06428134439999998,0.034362320231499995,0.09408722270930002,0.1057666511761485,0.5282916243208199,0.043374706781922664,0.04023493335864818,0.09416594402941462,0.05033747121879193,0.1378286691142542,"Great location, super friendly staff and managers. They are helpful and know the details about the products they sell.",19
50468,PmkXtqIcjQGpNShB8yTSrA,0,2018-09-15 20:45:42,0,1kqnfRtU7o4-Cr5DidATPA,1,0,QW-MVWcbmdOz1mCFuc3yPw,0.5652879266222999,0.5349523379585001,0.6343172891403001,0.6124201045787999,0.19704654358600004,0.6450036075757997,0.4500119990181,0.1553398578671904,0.14700370595340506,0.17430897229049122,0.16829167495000194,0.054147949447224036,0.17724554869468392,0.12366229079700325,"Came back for another try after a couple of not so good visits..... it's Saturday, football is on and there are several customers but I would definitely want to be busier if I owned the place. 1 employee..... prolly a cook in the back but up front , 1 guy! 1 guy to answer the phone, take orders, handle the dining room and the people sitting outside and bartend! WTH are you people thinking? That you are saving payroll??? This place sucks ! Stay away! High prices and bad service.",90
28183,z2UlLGVFpOwmHG-YSuo03Q,1,2011-05-29 21:16:48,0,Y2WPwEKp1vHVDUXXckyXSg,5,5,p4fbfhnNCvX41vy3Kt3hvw,0.4779717116312999,0.6159007864038998,0.4059929484087,0.4508925248730998,0.203518954866,0.7339904293241999,0.16984198964110006,0.1562964752681599,0.20139920352456606,0.1327594610221538,0.14744159674618645,0.06655058138744564,0.2400144489564044,0.0555382330950837,"I think better than a massage because you can adjust the pressure you want or can handle.  I have had a neck injury with herniations, scar tissue and the works.  This felt great and increased the range of my neck movement .  I have gone twice and plan to try to go 3 times a week to utilize their free offer of unlimited for 2 months!!",69
75580,fgA9aoU0gNK80hhXhiUpSQ,0,2017-03-16 04:36:38,0,72keoPmVRcuokHoJdpembw,3,0,a90yfbyDb-YRVZyPX__jzA,0.4949990332283999,0.7944928512944999,0.7375388417384,0.6152049260283999,0.19828647914999994,0.6105593673788999,0.4410855180184,0.12717826112987946,0.20412609424457606,0.18949311233251406,0.15806231422421102,0.05094500783040369,0.15686874811324922,0.11332646212516635,"The service was great but the food was disgusting. We ordered about 7 different plates. Lamb ribs, onion rings, tomato bisque, french onion soup, salad, crab cake etc. Almost all of the food we ordered was wasted because non of it was good enough to eat more than a few bites. The mac and cheese is the only one I liked. If you are looking for good food, this is not a place for you. You are better off going to the buffet.",83
61836,c35qzLN6ItDpVIoj2uQW4Q,0,2014-10-13 02:46:30,0,KFKOWU82EFYVsASnzpbnCw,3,1,qZa2urX00YWHs-jRcWgUqw,1.1657924354996,1.812145938451001,1.6138115199765002,1.4428680581247004,0.3304934042430001,1.7050220478518001,0.5813370662361997,0.13475078479323727,0.20946103262499133,0.1865360952801234,0.16677720429887313,0.03820083595897389,0.19707887274061955,0.06719517430318148,"Came here for the first time last week even though I go by it count less times. Wife and I got a soup + wrap combo and another solo soup to share. I'll keep this review short since it's not about the food, it's about the experience. The quality of the food was okay but sitting in the back with bathroom tiled decor eating our $30 meal did not feel worthy of the price. It didn't feel ""clean"" as another reviewer said and the bright lights just showcase every imperfection of the place.

My review is also slightly biased because I'm generally never craving soup. Not that I don't love a good soup but there is never a day where I say to myself, ""I really need a soup right now."" It's generally...""I need a poutine or I need some Asian food."" Soup...not really. So perhaps that is why I felt as though the price (min $10) for the soups are a little high. I also like paying for ""effort"" and when someone makes soup in bulk, pouring it into a bowl for me doesn't seem like much ""effort"". 

Now if you are a soup lover then this might be the place for you.

3 stars for an average experience due to the decor and the high cost of the simple meal.",226
25050,pCWg4B0R5gauQR4SJ9VDmw,0,2013-08-30 23:20:05,0,Y-80Dfsc1gnMR2yMx8dxXg,5,0,JstlXXgmpbdahreXjGeFyA,0.3717070418419999,0.4105113946142,0.6964036430039999,0.30364343011420003,0.08462397480700001,0.3749927931142,0.15590429006419998,0.15502090422513373,0.17120430991152513,0.2904360431515479,0.12663488661679115,0.0352925385236105,0.1563912310576608,0.06502008651373087,"Dang, This pizza place is a sleeper. I have lived in the neighborhood 20 yrs.
    Their pizza is the BEST around for the money.
 I try to always eat Stumps about every Sunday night as a treat.
    Get it to go and I love the pizza even after I have to freeze some I don't eat.
  Get a pizza stone and you are all set.. BillyRay",77
90974,4CsaeCbJeQ3A6y5knN6W9g,0,2014-02-26 09:08:43,3,8jUo9FM23eJ9cYmKCLT7HQ,1,7,oV7Bfymk6uIZ00zs5Xq2FQ,0.8112782684357999,0.8133168083801,1.0781072579199,0.7652748869623001,0.272990071752,0.9016540817664,0.5112418245686999,0.1574116807115897,0.15780721700451752,0.20918429848212367,0.14848568099250184,0.05296804768962001,0.17494722828576026,0.0991958468338871,Pretty bad experience staying here. The place was a ghost town. out at the stores near the lake it always smells terrible. As if sewage has leaked out onto the walkway. The televisions are terrible. In the den they still had an old crt television... The worst part is that the channels are mirrored in every room. everyone watches the same thing at the same time and there is no way around it. i actually had to run the telephone wire behind the couch to the outlet myself in order to call the front desk! The phone wasn't even plugged in... Staff could care less about your issues. The restaurants and shops seemed to be open only on the weekend and for only a few hours at that. pointless to stay here in my opinion.,135
98278,4Fkv4bx4_b3zuoqfSBwBEw,2,2015-03-19 19:44:51,0,Zzp802V-76-hHRp_YyDZgw,5,0,n1UBXoiXMyQxwRapupMHqA,0.2865921641268,0.5691335942629,0.3727852152268,0.34553257172179996,0.12458233164999999,0.4697386384267999,0.09505671944290002,0.12661901360343994,0.2514483762447363,0.16469988417785053,0.15265941946660128,0.05504160238993955,0.2075347845962353,0.04199691952119712,"As usual never a disappointment, the staff is amazing! I was taken care of by Yesenia today and I couldn't feel more satisfied with the service provided. No matter how far they are, the drive is worth it. Thank you guys for continuing to provide great quality service",48
81021,x1Qiae1f73NqTYhPXQG7Ew,0,2016-10-16 12:14:54,0,s64G_ebYRmv8uvPlVy2oHg,5,0,0DxvXmNVUJXI7nABjmpsDw,0.08531177862000001,0.20822519297000006,0.11084369862,0.110857773215,0.05511434219,0.14964815762,0.11003315692,0.1027810527351454,0.25086341986566113,0.1335411383692563,0.13355809501597404,0.06640009389940482,0.1802915778906611,0.13256462222389714,Nice staff and process was painless and no break outs after my visit. I would go back again,18
90216,Dx4R3jlNBZly6VLTTYjLMQ,0,2017-05-27 22:08:49,0,5NSHxceBRLHMl9YY_TJ1wA,5,0,87v3ZMg-d52aMmF9XzHAew,0.1173337854605,0.06348207606049999,0.1627529742605,0.0467820692605,0.036058823260000004,0.4241910116605,0.0383003631205,0.13199869485317098,0.07141635423819745,0.1830945801462271,0.05262910474319862,0.04056561875661555,0.4772083308134805,0.043087316449109805,Just had the most amazing sangria here.  I am not a drinker and I had 2 glasses.  Flavor was amazing.,22
31014,qTosDLjOmnDIjWnZjOfFcg,0,2016-11-10 06:06:02,0,W2SVOdCGG9rfoFJ_D-SOJg,1,2,bKtblvVWKeFQmXaoIW6loA,1.0025872131987,0.9329795827312,0.8710747523311997,1.0749276791381002,0.3400490626900002,1.1168742487739998,0.6976724736546999,0.16609672053688354,0.1545649565239471,0.14430930077702486,0.1780812282150831,0.05633528274737366,0.1850304367852448,0.11558207441444278,"horrible customer service. I arrived right behind another guest and the fat manager was outside the door smoking a cigarette in one hand and told me I can't come in because they were closed when 20 seconds before another guest walked in, I asked if I could get a can of choice noodle soup for my mom and she said im sorry I cant. took another puff on her cancer stick and walked her obese self back into the store and hand pulled the electric door closed. just awful service, I'm sure she was ready to get off a get to her buffet style dinner but she was not the standard I'm used to with these location's. no wonder they have low ratings for this location.  sad.",128
72983,cs1qJvnWUg_f8g020z_3PQ,1,2013-09-06 17:19:57,1,pUfgdUzv7sOjNLqZzJmyoA,5,2,nGUZl7fh77S7IRGyxUrgNw,1.4040776660906005,1.7892618449872,1.4550755463681,1.4115821420783006,0.4127145446500001,1.5740211190034,0.6370705699538001,0.16168925021190705,0.2060458713471809,0.16756200869500756,0.162553442503394,0.04752693308042491,0.18125941370321924,0.07336308045886647,"I had been wanting to try Italian Restaurant for a few months now and finally got to last Friday night.  Just as Pizzeria Bianco did not disappoint, neither did IR.  

The bread (crostini) brought out was delectable.  I literally savored every bite.  I wish I could've eaten a small plate's worth.  The cheese plate is a winning appetizer.  Various types of cheeses, marmalade (little too sweet for my liking, but definitely homemade) to pair with a glass of wine perhaps.

I had the dish with short ribs.  Whew, some of the best, most tender I've ever had!  While I couldn't finish all of my risotto, I made sure not to leave one bite of meat!  Quite flavorful, even if the texture of the risotto was not my favorite.  I also tasted the fettuccine, which the next table over was raving about.  Definitely different with the lemon and not something I would think I would enjoy, but alas I was wrong.  
The dining room through the main room is simple yet charming with its mixed and matched chairs and asymmetrically placed light fixtures.

Service was top notch.",203
89883,PzZgojc8H01p77OAEkh_jg,0,2018-05-10 16:44:07,0,gShpsg7SWaZDuQwgdwAJSQ,1,0,7wDxzZsSy4fUA5xP8yHgCg,7.424238436041505,8.323962623947,7.331020477274297,8.066206568392397,2.404091233490999,7.253162949650296,3.3676406933865977,0.16808205000077106,0.18845147741628746,0.16597162941804608,0.18261597434200444,0.054427748569118084,0.1642089633932718,0.07624215686050104,"I indulged . I lay down I told her I have sensitive skin she tortured me I was in pain I couldn't breathe from the chemicals I've still in pain today  . I said I was told you really enjoy your facial she said I'm not that kind of place and then she talked me into waxing my eyebrows  I felt rushed I felt she can be a car salesman I spent $156 over the Groupon price the Groupon said a one-hour facial most tje hour spent her sales pitch. painful facial took 20 minutes.I was there she waxed my eyebrows  after insisting she do them! didn't even want it! rip off report off . I'm not that kind of place she warned!I'm in pain I feel cheated I feel swindled .everybody says oh you're just going to love a facial they're wonderful! Well not for this place .she suggested Botox!, updating my review from a couple hours ago I went to my daughter's school to have lunch with her and help, the phone kept ringing it was skintegrity   I figured I'll answer her phone when I'm not at school four phone calls came in a row non-stop then the texts began telling me how I am the most difficult client that she's ever had the  that's the word she used the most difficult I guess that's because, getting up on her table as a disabled person I was having trouble so I guess I was difficult isn't that discrimination? Against she had no footstool. She continue to say things like I didn't give her a chance . I mean anybody who call four times in a row and all I did is just not answer it I planned to just give her a call and we'll talk about it I mean I'm in pain I'm in agony and I'm having a good day with my kid  she is emotionally unstable  telling me I'm difficult how was I being difficult she was the one calling me non-stop I have the proof on my phone and then the texts and the the name-calling and my text basically said please just stop I think I said stop at least 3 to 4 times but txtss kept coming in and if this is a professional person I would rather go any place else! I rest my case  stay far away from Kim!notice I didn't use her name the first time well coming back into edit it because Kim insisted on harassing me via phone text my phone has copies of four phone calls in a row and all the texts I will post pics my face is red and blotchy  and my eyes r swollen!so I took pictures last week 2 weeks ago I was in the pool so I have direct sunlight on my face I have no pimples no red blotches . compare the pictures I made sure they were close ups and they were even in direct sunlight the other ones the ones without the with the blotches I'm not going out in the sun my face is on fire it looks like I'm going to have to cancel my weekly trivia night with my husband's attorney friends we have a good time on Thursday nights at having trivia but I'm looking at the pictures now and my face is actually my lips are distorted the red blotches above my lip almost directly on my lip above my brows below my lip a little bit below my lip underneath my chin and then there are pimples of some kind on my cheek and I don't think I'm going to trivia tonight and I owe it all to Kim the person with the least Integrity I've ever met in my life scary. Another update same day this person called me 5 times text me horrible nasty things as I stated above now she comes in extremely wordy trying to defend her incompetence., any decent person with Integrity would say I'm sorry you were unhappy maybe I can give you some of your money back or not even that just sorry  you r in pain...etc.  satisfied with my service well her reply goes on to defend herself while I'm thinking about going to the Quick Care!she proves  her unprofessionalism and I only read like three or four lines to prove that she was been discriminative about the fact that I'm disabled  she didn't have a stool for disabled person she did go into details how she had a woman in a wheelchair  her blind husband had to lift her and I thought isn't  tht very unprofessional to talk about another client and their disabilities as a person who's been discriminated against as a person with disabilities yeah you  say I asked for your help I did no such thing  I did ask for a facial I never received  and you inflicted  horrible pain on me, she's a liar she's a thief unprofessional I am here thinking about going to the emergency room because of the horrible reaction I've had I begged her no I don't want it she says it took me a long time to decide and that she didn't pressure me.. i said no! but she just kept insisting.   i have sensitive skin no I don't think so I think I'll break out she would respond oh no you'll thank me you'll  call me next week to thank me . my whole face is swollen broken out look at the pictures my eyes are swollen shut  if you didn't do anything wrong why didn't you come in like a professional person (that you're not)",968
68398,ihL-5oPKYwU26gE4eCcAyA,0,2018-03-05 17:40:58,0,7ZxK_UeJB6tO5N4LfcbkgQ,5,0,pWX8636X1eG8seFwbEjqXA,1.4577892451419,3.2510835409255003,2.3079092391177998,1.7768739007193994,0.5081564545239998,2.0005098191037995,0.8209704471273999,0.12024697313097933,0.268168362810349,0.19036983651084866,0.14656693956892666,0.04191571294486625,0.16501373656561685,0.06771843846841337,"Visited Provision as part of Big Taste, on a cold and snowy Saturday the cozy and warm interior of Provision was a perfect atmosphere. It's a pretty small space so you will be close to your neighbors but the wood interior and warm lighting really set a nice tone, especially during winter. I ordered the arancini to start, chicken and gnocchi for a main and the carrot cake for dessert. Hubs ordered the broccolini to start, chicken and gnocchi for a main and the chocolate torte for dessert. The arancini was delicious, the sauce it was plated on was fresh and the acidity in the arugula cut through the richness of the dish, so delicious! Hubs said he really enjoyed the brocollini and how it all came together. The main was really good, the chicken was cooked perfectly, the gnocchi were a good texture but a little bit bland, overall it was still a tasty main. Dessert was delicious, the carrot cake was the perfect amount of sweet with the cream cheese topping, the chocolate torte was very rich, I sampled a bit of it and although hubs didn't finish it, he did say it was very satisfying. We also shared a 1/2 bottle of wine and I really appreciated that you could get a half bottle, it was the perfect amount.",222
47214,1JOQhzsW6cu4yVHuPhlRwQ,0,2017-04-08 19:53:20,0,Tcry6B_xYnh1aowgKjnvuw,3,0,HFFiM63x9asevqVOZG5GBQ,0.4143443227235,0.8355675281214998,0.5362504312288001,0.37500140082879996,0.18067549222000004,0.5565530518287999,0.2692130841288,0.1308068026259883,0.2637852402882097,0.1692920608994467,0.11838640360813102,0.05703851158097315,0.17570151492106414,0.08498946607618686,"Consistently good Tex-Mex joint in downtown Matthews. Traditional tacos la calle, soft shells with meat, onions and cilantro are my go to here at $2.35 each. Three with no sides are easily plentiful enough to satisfy most appetitites. All combos and specials are very tasty.

Service is reliable and pleasant. Atmosphere is attractive and sanitary rating is consistently high.",60
10070,3HmrkEZQWaemS2aPoe-xJA,0,2015-04-28 21:10:58,0,TjVeYr2BnHlZwmMk9CNgLQ,5,0,sGW-3cfNkmtOVU2Nrf6qBg,0.1504472574497,0.2987066191664999,0.24543168244380004,0.1780376908026,0.09374001247,0.2208321079438,0.0592964917465,0.1206965420580789,0.23963784142299696,0.19689794207360106,0.1428310093526541,0.07520306816754642,0.1771628958615239,0.047570701063598786,"Great food and service!  We stumbled upon it too due to coupon, and so glad we did! Need to get the word out about this place, it IS a best kept secret in the North End right now!",39
43417,YF4QJ_j-PM7cMZja6K1MwQ,0,2018-06-10 07:57:22,0,22FSyCnZ5tszoU0_Ihwe1w,1,1,ifhad-npEGVzQ2X8B0iBKg,0.1058457686605,0.13222781066050002,0.1050392257605,0.2778971486605,0.008476824959999999,0.10738238066050003,0.014121972490500003,0.14094143615163007,0.17607106802212208,0.1398674648811439,0.3700405196194727,0.011287516723512076,0.14298754819586762,0.018804446406251646,Waited in line for over an hour and didn't even move after we spent over $100 on tickets. FAIL,19
61088,OIhwfK2wTtK23Bp1rtMfDQ,0,2016-03-18 04:08:21,0,ZkUMY4P3MOAOk1mbS6PEjg,3,1,q6XnQNNOEgvZaeizUgHTSw,0.09368685997,0.13555594497,0.12396412697,0.096470084565,0.008939346204,0.13050337597,0.010039366844000001,0.15636390920390436,0.2262436533589219,0.20689684231369534,0.16100912709258167,0.014919820331603788,0.21781088658015008,0.016755761119142818,"Decent prices, all the parts you need and pretty good, helpful staff.",12
91301,n8Zqqhff-2cxzWt_nwhU2Q,1,2018-03-17 04:44:33,0,N9wU5UlmkblBUWzzwzI80w,5,1,b50Dm7xqcGxpE761ORm4Zw,0.16777461005000002,0.23310346196000006,0.12914518436,0.265197640715,0.042284069039000005,0.31523258986,0.05712275911400001,0.13867271118518348,0.1926697314153316,0.10674388005654943,0.21919690844105316,0.03494954625036606,0.26055288030045504,0.047214342351061415,Christian and Randy are incredible! I love them and they take such good care of me. I've never had a bad experience! They keep me coming back again and again. Thank you guys!,33
96660,V_RCxGOkOI2sV9V25zTwrg,0,2012-12-09 23:34:44,0,rZi5TK5hSffJPsqMC_BD1w,4,0,3VLIMsrXcbsJF7aWqN9yTA,0.16924639885300002,0.5179390067169001,0.15183935771690002,0.2316985527169,0.021246823935,0.2539675037169,0.034758538561900004,0.12258047862577395,0.3751288758436716,0.10997304089958064,0.16781284376753686,0.015388486046855016,0.18394162813502485,0.025174646681556844,"I have been here a few times. Love the atmosphere, love the decor, love the service....love, love, love. I wish it was closer to my house.",26
47700,RLsve8g3xva3v9uMBfXW9w,0,2017-12-16 16:29:09,0,WTLZ5VdUK3AHLumAPxUSdA,5,0,R4zmTj13Uz96WEb2o_f4Wg,0.5952376321435999,0.7969460624335997,0.7231453303499998,0.8270401373507997,0.230117047,1.0947603075136,0.23136799887989998,0.1323157674590729,0.17715366801430446,0.16074845440320135,0.18384329985814515,0.05115287077796015,0.2433549937875011,0.051430945699814906,"We were in desperate need of someone to fix MAJOR woodpecker damage on our 2 story home.  So glad that we ended up using E&S Painting!  Eduardo Sandoval and his employees were fantastic. They matched exactly the stucco on our house, and there was a lot of stucco repair that was needed.  They came back a few days later after the stucco had dried and repainted the entire west side of our home, plus other areas that had damage.  Our house looks brand new. Eduardo was a gem to work with.  Very polite, very thorough, as were his employees. We highly recommend Eduardo and his company.  We will definitely be using them again! Thanks, Eduardo!",121
86530,nqBLuNgN1VrQhi6vUDr8tA,0,2016-07-16 20:33:20,0,B8IHDAGZzQ_vZNVoATKeRw,4,0,3SrvQNZ1d1D5ynOP2LTVpw,1.3182192342711,2.0038148559063997,0.9857766558028996,1.2677783432168999,0.30862952034200003,1.3142718924889,0.5576341056337,0.16995849099289806,0.2583525867966237,0.12709654700868248,0.16345512834650994,0.03979171763655265,0.16944955876425635,0.07189597045447674,"The name of this salon is pretty telling. The furnishings and equipment definitely look like they are from the 90's, and the polish selection is pretty small.  But, they do a pretty good pedicure. 

They had exactly the orangish red color I was looking for, so that was a plus. The massage chair was comfortable. The nail tech was polite and didn't chit chat, which I appreciate, but still smiled and was generally friendly. She did a particularly nice leg and foot rub, and the leg scrub smelled exactly like a green apple Jolly Rancher, which is a plus in my book.

I stupidly wore a maxi dress and smudged my big toe on my way to the dryer. She was very nice about fixing it, and ended up redoing the whole toe as she first selected the wrong polish color. The pedicure looks very good, and the price ($25) is what I remember pedicures costing before they started edging up towards $30 at many salons.",170
