Airline,Origin,Destination,Total_Delay,Latitude_OR,Longitude_OR,Latitude_DEST,Longitude_DEST
WN,MCI,DEN,6.58,39.2976,-94.713898,39.86169815,-104.6729965
WN,LAS,AUS,6.58,36.08010101,-115.1520004,30.19449997,-97.66989899
WN,PHX,LIT,6.57,33.43429947,-112.012001,34.72940063,-92.22429657
WN,BNA,ECP,6.57,36.12450027,-86.67819977,30.357106,-85.795414
WN,BUR,PHX,6.57,34.20069885,-118.3590012,33.43429947,-112.012001
WN,MSY,MDW,6.57,29.99340057,-90.25800323,41.785999,-87.752403
WN,SAT,LAX,6.56,29.53370094,-98.46980286,33.94250107,-118.4079971
WN,CMH,DAL,6.56,39.998001,-82.891899,32.847099,-96.851799
WN,SAT,MCO,6.54,29.53370094,-98.46980286,28.42939949,-81.30899811
WN,TPA,MDW,6.54,27.97550011,-82.53320313,41.785999,-87.752403
WN,TPA,MHT,6.54,27.97550011,-82.53320313,42.932598,-71.435699
WN,BWI,ROC,6.53,39.1754,-76.668297,43.1189003,-77.67240143
WN,MSP,BWI,6.53,44.882,-93.221802,39.1754,-76.668297
WN,HOU,PIT,6.52,29.64539909,-95.27890015,40.49150085,-80.23290253
WN,PHX,STL,6.52,33.43429947,-112.012001,38.748697,-90.370003
WN,SAT,ELP,6.52,29.53370094,-98.46980286,31.80719948,-106.3779984
WN,MDW,BNA,6.52,41.785999,-87.752403,36.12450027,-86.67819977
WN,PHX,DAL,6.51,33.43429947,-112.012001,32.847099,-96.851799
WN,MDW,RSW,6.51,41.785999,-87.752403,26.53619957,-81.75520325
WN,SJC,PDX,6.51,37.362598,-121.929001,45.58869934,-122.5979996
WN,PDX,LAX,6.5,45.58869934,-122.5979996,33.94250107,-118.4079971
WN,BNA,AUS,6.5,36.12450027,-86.67819977,30.19449997,-97.66989899
WN,HOU,MSY,6.49,29.64539909,-95.27890015,29.99340057,-90.25800323
WN,MCO,PIT,6.48,28.42939949,-81.30899811,40.49150085,-80.23290253
WN,DEN,BWI,6.48,39.86169815,-104.6729965,39.1754,-76.668297
WN,BWI,SMF,6.48,39.1754,-76.668297,38.69540024,-121.5910034
WN,ATL,MSP,6.48,33.6367,-84.428101,44.882,-93.221802
WN,LAS,SJC,6.48,36.08010101,-115.1520004,37.362598,-121.929001
WN,AUS,ELP,6.47,30.19449997,-97.66989899,31.80719948,-106.3779984
WN,MCO,HOU,6.47,28.42939949,-81.30899811,29.64539909,-95.27890015
WN,OAK,SAN,6.46,37.721298,-122.221001,32.73360062,-117.1900024
WN,STL,MSY,6.46,38.748697,-90.370003,29.99340057,-90.25800323
WN,SJC,RNO,6.45,37.362598,-121.929001,39.49909973,-119.7679977
WN,SJC,LAS,6.45,37.362598,-121.929001,36.08010101,-115.1520004
WN,PHX,BUR,6.44,33.43429947,-112.012001,34.20069885,-118.3590012
WN,JAX,DAL,6.44,30.49410057,-81.68789673,32.847099,-96.851799
WN,TPA,IND,6.44,27.97550011,-82.53320313,39.7173,-86.294403
WN,PHX,MKE,6.44,33.43429947,-112.012001,42.94720078,-87.89659882
WN,SEA,BWI,6.43,47.449001,-122.308998,39.1754,-76.668297
WN,RNO,PHX,6.42,39.49909973,-119.7679977,33.43429947,-112.012001
WN,OAK,BUR,6.41,37.721298,-122.221001,34.20069885,-118.3590012
WN,MSY,AUS,6.4,29.99340057,-90.25800323,30.19449997,-97.66989899
WN,STL,AUS,6.4,38.748697,-90.370003,30.19449997,-97.66989899
WN,MSP,DEN,6.39,44.882,-93.221802,39.86169815,-104.6729965
WN,DEN,LAS,6.38,39.86169815,-104.6729965,36.08010101,-115.1520004
WN,DEN,ATL,6.36,39.86169815,-104.6729965,33.6367,-84.428101
WN,MCO,MDW,6.36,28.42939949,-81.30899811,41.785999,-87.752403
WN,LAS,ATL,6.35,36.08010101,-115.1520004,33.6367,-84.428101
WN,RDU,MSY,6.35,35.87760162,-78.78749847,29.99340057,-90.25800323
WN,PHX,CMH,6.35,33.43429947,-112.012001,39.998001,-82.891899
WN,TPA,AUS,6.35,27.97550011,-82.53320313,30.19449997,-97.66989899
WN,SAN,MCI,6.33,32.73360062,-117.1900024,39.2976,-94.713898
WN,OAK,LAS,6.32,37.721298,-122.221001,36.08010101,-115.1520004
WN,STL,MCI,6.31,38.748697,-90.370003,39.2976,-94.713898
WN,EWR,BNA,6.31,40.69250107,-74.16870117,36.12450027,-86.67819977
WN,AUS,LAX,6.31,30.19449997,-97.66989899,33.94250107,-118.4079971
WN,TPA,ATL,6.29,27.97550011,-82.53320313,33.6367,-84.428101
WN,OAK,IND,6.29,37.721298,-122.221001,39.7173,-86.294403
WN,ATL,MKE,6.29,33.6367,-84.428101,42.94720078,-87.89659882
WN,AUS,MSY,6.28,30.19449997,-97.66989899,29.99340057,-90.25800323
WN,STL,PDX,6.27,38.748697,-90.370003,45.58869934,-122.5979996
WN,STL,LAX,6.26,38.748697,-90.370003,33.94250107,-118.4079971
WN,BWI,RDU,6.26,39.1754,-76.668297,35.87760162,-78.78749847
WN,TPA,BUF,6.26,27.97550011,-82.53320313,42.94049835,-78.73220062
WN,ATL,IAD,6.25,33.6367,-84.428101,38.94449997,-77.45580292
WN,SAN,IND,6.25,32.73360062,-117.1900024,39.7173,-86.294403
WN,OAK,GEG,6.25,37.721298,-122.221001,47.61989975,-117.5339966
WN,OMA,MCO,6.25,41.3032,-95.894096,28.42939949,-81.30899811
WN,DEN,PDX,6.25,39.86169815,-104.6729965,45.58869934,-122.5979996
WN,OAK,DAL,6.24,37.721298,-122.221001,32.847099,-96.851799
WN,SMF,ONT,6.23,38.69540024,-121.5910034,34.05599976,-117.6009979
WN,MSP,MCO,6.23,44.882,-93.221802,28.42939949,-81.30899811
WN,TPA,BHM,6.22,27.97550011,-82.53320313,33.56290054,-86.75350189
WN,BWI,PVD,6.21,39.1754,-76.668297,41.732601,-71.420403
WN,IND,LGA,6.21,39.7173,-86.294403,40.77719879,-73.87259674
WN,LAS,MDW,6.2,36.08010101,-115.1520004,41.785999,-87.752403
WN,BNA,CLE,6.2,36.12450027,-86.67819977,41.4117012,-81.84980011
WN,SJC,BUR,6.2,37.362598,-121.929001,34.20069885,-118.3590012
WN,BOS,STL,6.2,42.36429977,-71.00520325,38.748697,-90.370003
WN,SAN,PHX,6.2,32.73360062,-117.1900024,33.43429947,-112.012001
WN,ORF,TPA,6.2,36.89459991,-76.20120239,27.97550011,-82.53320313
WN,HOU,LAS,6.19,29.64539909,-95.27890015,36.08010101,-115.1520004
WN,SJC,PHX,6.19,37.362598,-121.929001,33.43429947,-112.012001
WN,RDU,ATL,6.19,35.87760162,-78.78749847,33.6367,-84.428101
WN,MCO,AUS,6.18,28.42939949,-81.30899811,30.19449997,-97.66989899
WN,CMH,PHX,6.18,39.998001,-82.891899,33.43429947,-112.012001
WN,LAX,BWI,6.18,33.94250107,-118.4079971,39.1754,-76.668297
WN,ATL,LAS,6.17,33.6367,-84.428101,36.08010101,-115.1520004
WN,TPA,BNA,6.17,27.97550011,-82.53320313,36.12450027,-86.67819977
WN,LAS,SNA,6.17,36.08010101,-115.1520004,33.67570114,-117.8679962
WN,FLL,ATL,6.17,26.072599,-80.152702,33.6367,-84.428101
WN,MCI,IND,6.17,39.2976,-94.713898,39.7173,-86.294403
WN,LBB,LAS,6.16,33.663601,-101.822998,36.08010101,-115.1520004
WN,SNA,PHX,6.16,33.67570114,-117.8679962,33.43429947,-112.012001
WN,TUL,MCO,6.15,36.19839859,-95.88809967,28.42939949,-81.30899811
WN,ONT,LAS,6.15,34.05599976,-117.6009979,36.08010101,-115.1520004
WN,SAN,GEG,6.13,32.73360062,-117.1900024,47.61989975,-117.5339966
WN,SLC,SMF,6.12,40.78839874,-111.9779968,38.69540024,-121.5910034
WN,MCO,BHM,6.12,28.42939949,-81.30899811,33.56290054,-86.75350189
WN,BUR,BNA,6.12,34.20069885,-118.3590012,36.12450027,-86.67819977
WN,MCO,MKE,6.11,28.42939949,-81.30899811,42.94720078,-87.89659882
WN,MKE,DCA,6.1,42.94720078,-87.89659882,38.8521,-77.037697
WN,PHX,SJC,6.1,33.43429947,-112.012001,37.362598,-121.929001
WN,PNS,DAL,6.1,30.47340012,-87.18659973,32.847099,-96.851799
WN,MSY,LAS,6.09,29.99340057,-90.25800323,36.08010101,-115.1520004
WN,SAN,ATL,6.09,32.73360062,-117.1900024,33.6367,-84.428101
WN,STL,MKE,6.08,38.748697,-90.370003,42.94720078,-87.89659882
WN,SAN,ABQ,6.08,32.73360062,-117.1900024,35.040199,-106.609001
WN,PHX,SLC,6.07,33.43429947,-112.012001,40.78839874,-111.9779968
WN,BWI,MHT,6.07,39.1754,-76.668297,42.932598,-71.435699
WN,SAN,SAT,6.07,32.73360062,-117.1900024,29.53370094,-98.46980286
WN,CMH,MSY,6.06,39.998001,-82.891899,29.99340057,-90.25800323
WN,LAS,DSM,6.06,36.08010101,-115.1520004,41.5340004,-93.6631012
WN,PHL,MDW,6.06,39.87189865,-75.2410965,41.785999,-87.752403
WN,MCI,TPA,6.05,39.2976,-94.713898,27.97550011,-82.53320313
WN,PHX,LAS,6.04,33.43429947,-112.012001,36.08010101,-115.1520004
WN,CHS,DAL,6.04,32.89860153,-80.04049683,32.847099,-96.851799
WN,CMH,RSW,6.03,39.998001,-82.891899,26.53619957,-81.75520325
WN,SFO,MDW,6.03,37.61899948,-122.375,41.785999,-87.752403
WN,BNA,SAN,6.03,36.12450027,-86.67819977,32.73360062,-117.1900024
WN,ONT,DEN,6.03,34.05599976,-117.6009979,39.86169815,-104.6729965
WN,SAT,SAN,6.03,29.53370094,-98.46980286,32.73360062,-117.1900024
WN,STL,MDW,6.03,38.748697,-90.370003,41.785999,-87.752403
WN,ABQ,DEN,6.02,35.040199,-106.609001,39.86169815,-104.6729965
WN,STL,PHX,6.01,38.748697,-90.370003,33.43429947,-112.012001
WN,RDU,MCI,6,35.87760162,-78.78749847,39.2976,-94.713898
WN,HOU,ABQ,6,29.64539909,-95.27890015,35.040199,-106.609001
WN,ONT,PHX,5.99,34.05599976,-117.6009979,33.43429947,-112.012001
WN,OAK,SLC,5.98,37.721298,-122.221001,40.78839874,-111.9779968
WN,PHX,MCO,5.98,33.43429947,-112.012001,28.42939949,-81.30899811
WN,SAN,DEN,5.97,32.73360062,-117.1900024,39.86169815,-104.6729965
WN,BNA,STL,5.97,36.12450027,-86.67819977,38.748697,-90.370003
WN,SLC,DEN,5.97,40.78839874,-111.9779968,39.86169815,-104.6729965
WN,ATL,DEN,5.96,33.6367,-84.428101,39.86169815,-104.6729965
WN,BWI,GRR,5.95,39.1754,-76.668297,42.88079834,-85.52279663
WN,FLL,SAT,5.94,26.072599,-80.152702,29.53370094,-98.46980286
WN,GRR,RSW,5.94,42.88079834,-85.52279663,26.53619957,-81.75520325
WN,MDW,MCI,5.94,41.785999,-87.752403,39.2976,-94.713898
WN,SJC,DEN,5.93,37.362598,-121.929001,39.86169815,-104.6729965
WN,FLL,MCI,5.93,26.072599,-80.152702,39.2976,-94.713898
WN,CLT,HOU,5.92,35.2140007,-80.94309998,29.64539909,-95.27890015
WN,PHX,ABQ,5.91,33.43429947,-112.012001,35.040199,-106.609001
WN,BWI,RSW,5.91,39.1754,-76.668297,26.53619957,-81.75520325
WN,OAK,BOI,5.9,37.721298,-122.221001,43.5644,-116.223
WN,MDW,LAS,5.89,41.785999,-87.752403,36.08010101,-115.1520004
WN,SAN,OAK,5.88,32.73360062,-117.1900024,37.721298,-122.221001
WN,BNA,MDW,5.88,36.12450027,-86.67819977,41.785999,-87.752403
WN,TPA,DEN,5.87,27.97550011,-82.53320313,39.86169815,-104.6729965
WN,ATL,AUS,5.87,33.6367,-84.428101,30.19449997,-97.66989899
WN,DEN,MCI,5.86,39.86169815,-104.6729965,39.2976,-94.713898
WN,MDW,SAT,5.85,41.785999,-87.752403,29.53370094,-98.46980286
WN,OAK,DEN,5.84,37.721298,-122.221001,39.86169815,-104.6729965
WN,TPA,SAN,5.84,27.97550011,-82.53320313,32.73360062,-117.1900024
WN,SLC,SAN,5.83,40.78839874,-111.9779968,32.73360062,-117.1900024
WN,AUS,MCI,5.82,30.19449997,-97.66989899,39.2976,-94.713898
WN,LGA,PBI,5.82,40.77719879,-73.87259674,26.68320084,-80.09559631
WN,MDW,ECP,5.82,41.785999,-87.752403,30.357106,-85.795414
WN,PDX,SJC,5.81,45.58869934,-122.5979996,37.362598,-121.929001
WN,BWI,MDW,5.81,39.1754,-76.668297,41.785999,-87.752403
WN,SAN,AUS,5.81,32.73360062,-117.1900024,30.19449997,-97.66989899
WN,SEA,SNA,5.8,47.449001,-122.308998,33.67570114,-117.8679962
WN,LAX,ATL,5.8,33.94250107,-118.4079971,33.6367,-84.428101
WN,MEM,MDW,5.8,35.04240036,-89.97669983,41.785999,-87.752403
WN,OMA,DCA,5.78,41.3032,-95.894096,38.8521,-77.037697
WN,MSY,MCI,5.78,29.99340057,-90.25800323,39.2976,-94.713898
WN,PHX,MSY,5.77,33.43429947,-112.012001,29.99340057,-90.25800323
WN,PIT,TPA,5.76,40.49150085,-80.23290253,27.97550011,-82.53320313
WN,MDW,PBI,5.75,41.785999,-87.752403,26.68320084,-80.09559631
WN,AUS,FLL,5.75,30.19449997,-97.66989899,26.072599,-80.152702
WN,SAT,PHX,5.73,29.53370094,-98.46980286,33.43429947,-112.012001
WN,SMF,BUR,5.72,38.69540024,-121.5910034,34.20069885,-118.3590012
WN,SAT,MDW,5.71,29.53370094,-98.46980286,41.785999,-87.752403
WN,PVD,DCA,5.71,41.732601,-71.420403,38.8521,-77.037697
WN,TPA,RDU,5.71,27.97550011,-82.53320313,35.87760162,-78.78749847
WN,ABQ,MCI,5.71,35.040199,-106.609001,39.2976,-94.713898
WN,MCI,RSW,5.7,39.2976,-94.713898,26.53619957,-81.75520325
WN,AUS,MDW,5.7,30.19449997,-97.66989899,41.785999,-87.752403
WN,RDU,TPA,5.7,35.87760162,-78.78749847,27.97550011,-82.53320313
WN,HRL,HOU,5.7,26.22850037,-97.65440369,29.64539909,-95.27890015
WN,SEA,DEN,5.7,47.449001,-122.308998,39.86169815,-104.6729965
WN,BWI,IND,5.7,39.1754,-76.668297,39.7173,-86.294403
WN,FLL,BNA,5.68,26.072599,-80.152702,36.12450027,-86.67819977
WN,SJC,SNA,5.67,37.362598,-121.929001,33.67570114,-117.8679962
WN,SAT,DAL,5.67,29.53370094,-98.46980286,32.847099,-96.851799
WN,TUS,OAK,5.67,32.11610031,-110.9410019,37.721298,-122.221001
WN,SAN,LAS,5.67,32.73360062,-117.1900024,36.08010101,-115.1520004
WN,ONT,SMF,5.67,34.05599976,-117.6009979,38.69540024,-121.5910034
WN,SJC,SLC,5.66,37.362598,-121.929001,40.78839874,-111.9779968
WN,BWI,PIT,5.66,39.1754,-76.668297,40.49150085,-80.23290253
WN,MSY,BNA,5.65,29.99340057,-90.25800323,36.12450027,-86.67819977
WN,SJC,HOU,5.65,37.362598,-121.929001,29.64539909,-95.27890015
WN,BUR,OAK,5.65,34.20069885,-118.3590012,37.721298,-122.221001
WN,AUS,PHX,5.64,30.19449997,-97.66989899,33.43429947,-112.012001
WN,AUS,SAN,5.64,30.19449997,-97.66989899,32.73360062,-117.1900024
WN,MCO,ORF,5.64,28.42939949,-81.30899811,36.89459991,-76.20120239
WN,CVG,PHX,5.64,39.04880142,-84.6678009,33.43429947,-112.012001
WN,BOS,DEN,5.64,42.36429977,-71.00520325,39.86169815,-104.6729965
WN,MCI,LAX,5.64,39.2976,-94.713898,33.94250107,-118.4079971
WN,LIT,DAL,5.62,34.72940063,-92.22429657,32.847099,-96.851799
WN,LAS,BNA,5.62,36.08010101,-115.1520004,36.12450027,-86.67819977
WN,FLL,MKE,5.62,26.072599,-80.152702,42.94720078,-87.89659882
WN,HOU,TUL,5.62,29.64539909,-95.27890015,36.19839859,-95.88809967
WN,PHX,MDW,5.61,33.43429947,-112.012001,41.785999,-87.752403
WN,LIT,LAS,5.61,34.72940063,-92.22429657,36.08010101,-115.1520004
WN,SAN,DAL,5.6,32.73360062,-117.1900024,32.847099,-96.851799
WN,SAN,SJC,5.6,32.73360062,-117.1900024,37.362598,-121.929001
WN,BWI,MCI,5.59,39.1754,-76.668297,39.2976,-94.713898
WN,BWI,DTW,5.59,39.1754,-76.668297,42.21239853,-83.35340118
WN,IND,MCO,5.59,39.7173,-86.294403,28.42939949,-81.30899811
WN,BWI,MSP,5.58,39.1754,-76.668297,44.882,-93.221802
WN,SAT,ATL,5.58,29.53370094,-98.46980286,33.6367,-84.428101
WN,DAL,CHS,5.57,32.847099,-96.851799,32.89860153,-80.04049683
WN,MCO,DTW,5.57,28.42939949,-81.30899811,42.21239853,-83.35340118
WN,FLL,TPA,5.57,26.072599,-80.152702,27.97550011,-82.53320313
WN,AUS,ATL,5.56,30.19449997,-97.66989899,33.6367,-84.428101
WN,ROC,TPA,5.56,43.1189003,-77.67240143,27.97550011,-82.53320313
WN,IND,ATL,5.55,39.7173,-86.294403,33.6367,-84.428101
WN,TPA,MSY,5.55,27.97550011,-82.53320313,29.99340057,-90.25800323
WN,MKE,MSP,5.55,42.94720078,-87.89659882,44.882,-93.221802
WN,BWI,MKE,5.53,39.1754,-76.668297,42.94720078,-87.89659882
WN,SEA,OAK,5.53,47.449001,-122.308998,37.721298,-122.221001
WN,PDX,SMF,5.52,45.58869934,-122.5979996,38.69540024,-121.5910034
WN,BNA,FLL,5.52,36.12450027,-86.67819977,26.072599,-80.152702
WN,FLL,BWI,5.52,26.072599,-80.152702,39.1754,-76.668297
WN,HOU,MCI,5.52,29.64539909,-95.27890015,39.2976,-94.713898
WN,BOS,ATL,5.51,42.36429977,-71.00520325,33.6367,-84.428101
WN,DCA,MCI,5.51,38.8521,-77.037697,39.2976,-94.713898
WN,BNA,BWI,5.51,36.12450027,-86.67819977,39.1754,-76.668297
WN,SAT,BNA,5.5,29.53370094,-98.46980286,36.12450027,-86.67819977
WN,BNA,JAX,5.5,36.12450027,-86.67819977,30.49410057,-81.68789673
WN,PHL,DEN,5.49,39.87189865,-75.2410965,39.86169815,-104.6729965
WN,IND,DAL,5.49,39.7173,-86.294403,32.847099,-96.851799
WN,RDU,DEN,5.49,35.87760162,-78.78749847,39.86169815,-104.6729965
WN,FLL,MCO,5.49,26.072599,-80.152702,28.42939949,-81.30899811
WN,BWI,TPA,5.48,39.1754,-76.668297,27.97550011,-82.53320313
WN,PHL,ATL,5.48,39.87189865,-75.2410965,33.6367,-84.428101
WN,SDF,LAS,5.47,38.1744,-85.736,36.08010101,-115.1520004
WN,HNL,KOA,5.47,21.32062,-157.924228,19.738783,-156.045603
WN,SNA,DEN,5.45,33.67570114,-117.8679962,39.86169815,-104.6729965
WN,BNA,MCI,5.45,36.12450027,-86.67819977,39.2976,-94.713898
WN,PDX,SNA,5.44,45.58869934,-122.5979996,33.67570114,-117.8679962
WN,DEN,ONT,5.44,39.86169815,-104.6729965,34.05599976,-117.6009979
WN,BNA,PIT,5.43,36.12450027,-86.67819977,40.49150085,-80.23290253
WN,FLL,BUF,5.42,26.072599,-80.152702,42.94049835,-78.73220062
WN,DCA,MDW,5.42,38.8521,-77.037697,41.785999,-87.752403
WN,PHX,SAN,5.42,33.43429947,-112.012001,32.73360062,-117.1900024
WN,MSP,PHX,5.39,44.882,-93.221802,33.43429947,-112.012001
WN,TPA,BWI,5.38,27.97550011,-82.53320313,39.1754,-76.668297
WN,RSW,BUF,5.38,26.53619957,-81.75520325,42.94049835,-78.73220062
WN,MCI,MCO,5.37,39.2976,-94.713898,28.42939949,-81.30899811
WN,BOS,CMH,5.36,42.36429977,-71.00520325,39.998001,-82.891899
WN,BNA,DEN,5.36,36.12450027,-86.67819977,39.86169815,-104.6729965
WN,OKC,HOU,5.36,35.39310074,-97.60070038,29.64539909,-95.27890015
WN,PHL,BNA,5.35,39.87189865,-75.2410965,36.12450027,-86.67819977
WN,FLL,MSY,5.35,26.072599,-80.152702,29.99340057,-90.25800323
WN,AUS,BNA,5.35,30.19449997,-97.66989899,36.12450027,-86.67819977
WN,MCI,MSP,5.35,39.2976,-94.713898,44.882,-93.221802
WN,PDX,PHX,5.35,45.58869934,-122.5979996,33.43429947,-112.012001
WN,MDW,CVG,5.35,41.785999,-87.752403,39.04880142,-84.6678009
WN,ALB,TPA,5.35,42.74829865,-73.80169678,27.97550011,-82.53320313
WN,DEN,SAN,5.34,39.86169815,-104.6729965,32.73360062,-117.1900024
WN,MEM,BWI,5.34,35.04240036,-89.97669983,39.1754,-76.668297
WN,BNA,ATL,5.33,36.12450027,-86.67819977,33.6367,-84.428101
WN,BNA,SAT,5.32,36.12450027,-86.67819977,29.53370094,-98.46980286
WN,FLL,ALB,5.32,26.072599,-80.152702,42.74829865,-73.80169678
WN,DEN,GEG,5.31,39.86169815,-104.6729965,47.61989975,-117.5339966
WN,BDL,MCO,5.31,41.93889999,-72.68319702,28.42939949,-81.30899811
WN,OAK,LGB,5.31,37.721298,-122.221001,33.81769943,-118.1520004
WN,BOS,DAL,5.3,42.36429977,-71.00520325,32.847099,-96.851799
WN,BOS,MKE,5.29,42.36429977,-71.00520325,42.94720078,-87.89659882
WN,MSY,BWI,5.28,29.99340057,-90.25800323,39.1754,-76.668297
WN,PDX,LAS,5.28,45.58869934,-122.5979996,36.08010101,-115.1520004
WN,CAK,MCO,5.27,40.91609955,-81.44219971,28.42939949,-81.30899811
WN,ONT,OAK,5.26,34.05599976,-117.6009979,37.721298,-122.221001
WN,LAS,PIT,5.25,36.08010101,-115.1520004,40.49150085,-80.23290253
WN,OKC,BNA,5.24,35.39310074,-97.60070038,36.12450027,-86.67819977
WN,PIT,PHX,5.24,40.49150085,-80.23290253,33.43429947,-112.012001
WN,SNA,OAK,5.24,33.67570114,-117.8679962,37.721298,-122.221001
WN,PBI,ISP,5.24,26.68320084,-80.09559631,40.79520035,-73.10019684
WN,OMA,DEN,5.23,41.3032,-95.894096,39.86169815,-104.6729965
WN,IAD,ATL,5.23,38.94449997,-77.45580292,33.6367,-84.428101
WN,DCA,MCO,5.23,38.8521,-77.037697,28.42939949,-81.30899811
WN,SLC,OAK,5.23,40.78839874,-111.9779968,37.721298,-122.221001
WN,FLL,DEN,5.22,26.072599,-80.152702,39.86169815,-104.6729965
WN,SAT,DEN,5.22,29.53370094,-98.46980286,39.86169815,-104.6729965
WN,MDW,TUS,5.22,41.785999,-87.752403,32.11610031,-110.9410019
WN,AMA,LAS,5.22,35.219398,-101.706001,36.08010101,-115.1520004
WN,AUS,LAS,5.22,30.19449997,-97.66989899,36.08010101,-115.1520004
WN,MCO,STL,5.21,28.42939949,-81.30899811,38.748697,-90.370003
WN,DEN,BUF,5.21,39.86169815,-104.6729965,42.94049835,-78.73220062
WN,BWI,PHX,5.2,39.1754,-76.668297,33.43429947,-112.012001
WN,AUS,DEN,5.2,30.19449997,-97.66989899,39.86169815,-104.6729965
WN,SNA,SMF,5.2,33.67570114,-117.8679962,38.69540024,-121.5910034
WN,KOA,HNL,5.2,19.738783,-156.045603,21.32062,-157.924228
WN,SNA,SEA,5.2,33.67570114,-117.8679962,47.449001,-122.308998
WN,TPA,MCI,5.2,27.97550011,-82.53320313,39.2976,-94.713898
WN,TPA,CMH,5.19,27.97550011,-82.53320313,39.998001,-82.891899
WN,TUS,SAN,5.19,32.11610031,-110.9410019,32.73360062,-117.1900024
WN,OKC,PHX,5.16,35.39310074,-97.60070038,33.43429947,-112.012001
WN,TPA,LAS,5.15,27.97550011,-82.53320313,36.08010101,-115.1520004
WN,ORF,DEN,5.15,36.89459991,-76.20120239,39.86169815,-104.6729965
WN,LAS,LBB,5.15,36.08010101,-115.1520004,33.663601,-101.822998
WN,RNO,LAS,5.15,39.49909973,-119.7679977,36.08010101,-115.1520004
WN,BWI,MEM,5.15,39.1754,-76.668297,35.04240036,-89.97669983
WN,MCI,DAL,5.15,39.2976,-94.713898,32.847099,-96.851799
WN,SAN,RNO,5.14,32.73360062,-117.1900024,39.49909973,-119.7679977
WN,BWI,MSY,5.14,39.1754,-76.668297,29.99340057,-90.25800323
WN,RSW,MKE,5.14,26.53619957,-81.75520325,42.94720078,-87.89659882
WN,STL,SAN,5.13,38.748697,-90.370003,32.73360062,-117.1900024
WN,STL,HOU,5.12,38.748697,-90.370003,29.64539909,-95.27890015
WN,SAT,TPA,5.1,29.53370094,-98.46980286,27.97550011,-82.53320313
WN,LBB,AUS,5.1,33.663601,-101.822998,30.19449997,-97.66989899
WN,RNO,DAL,5.1,39.49909973,-119.7679977,32.847099,-96.851799
WN,PHX,SNA,5.1,33.43429947,-112.012001,33.67570114,-117.8679962
WN,BUR,SMF,5.09,34.20069885,-118.3590012,38.69540024,-121.5910034
WN,FLL,HOU,5.09,26.072599,-80.152702,29.64539909,-95.27890015
WN,MCI,MSY,5.09,39.2976,-94.713898,29.99340057,-90.25800323
WN,ONT,SJC,5.08,34.05599976,-117.6009979,37.362598,-121.929001
WN,BWI,ORF,5.08,39.1754,-76.668297,36.89459991,-76.20120239
WN,RDU,BWI,5.08,35.87760162,-78.78749847,39.1754,-76.668297
WN,HOU,PDX,5.06,29.64539909,-95.27890015,45.58869934,-122.5979996
WN,OAK,MCI,5.06,37.721298,-122.221001,39.2976,-94.713898
WN,BWI,CHS,5.05,39.1754,-76.668297,32.89860153,-80.04049683
WN,SAT,FLL,5.04,29.53370094,-98.46980286,26.072599,-80.152702
WN,MEM,MCO,5.04,35.04240036,-89.97669983,28.42939949,-81.30899811
WN,BUR,PDX,5.04,34.20069885,-118.3590012,45.58869934,-122.5979996
WN,MDW,BOI,5.04,41.785999,-87.752403,43.5644,-116.223
WN,BUR,SJC,5.03,34.20069885,-118.3590012,37.362598,-121.929001
WN,BWI,CMH,5.03,39.1754,-76.668297,39.998001,-82.891899
WN,AUS,DAL,5.01,30.19449997,-97.66989899,32.847099,-96.851799
WN,DCA,ATL,5.01,38.8521,-77.037697,33.6367,-84.428101
WN,BNA,PHX,5,36.12450027,-86.67819977,33.43429947,-112.012001
WN,DCA,STL,4.99,38.8521,-77.037697,38.748697,-90.370003
WN,OKC,DAL,4.99,35.39310074,-97.60070038,32.847099,-96.851799
WN,PHX,MCI,4.99,33.43429947,-112.012001,39.2976,-94.713898
WN,MCO,DEN,4.98,28.42939949,-81.30899811,39.86169815,-104.6729965
WN,SAN,STL,4.98,32.73360062,-117.1900024,38.748697,-90.370003
WN,DEN,BUR,4.98,39.86169815,-104.6729965,34.20069885,-118.3590012
WN,MSP,MCI,4.97,44.882,-93.221802,39.2976,-94.713898
WN,MCO,MHT,4.97,28.42939949,-81.30899811,42.932598,-71.435699
WN,ABQ,LAS,4.97,35.040199,-106.609001,36.08010101,-115.1520004
WN,MCO,MCI,4.95,28.42939949,-81.30899811,39.2976,-94.713898
WN,PHX,RDU,4.93,33.43429947,-112.012001,35.87760162,-78.78749847
WN,SNA,LAS,4.93,33.67570114,-117.8679962,36.08010101,-115.1520004
WN,MCO,PWM,4.93,28.42939949,-81.30899811,43.64619827,-70.30930328
WN,ISP,MCO,4.93,40.79520035,-73.10019684,28.42939949,-81.30899811
WN,BWI,AUS,4.92,39.1754,-76.668297,30.19449997,-97.66989899
WN,MSY,IND,4.92,29.99340057,-90.25800323,39.7173,-86.294403
WN,BWI,HOU,4.91,39.1754,-76.668297,29.64539909,-95.27890015
WN,OGG,OAK,4.89,20.8986,-156.429993,37.721298,-122.221001
WN,TUS,DEN,4.89,32.11610031,-110.9410019,39.86169815,-104.6729965
WN,BOS,MCI,4.88,42.36429977,-71.00520325,39.2976,-94.713898
WN,IND,DCA,4.88,39.7173,-86.294403,38.8521,-77.037697
WN,SLC,PHX,4.88,40.78839874,-111.9779968,33.43429947,-112.012001
